,Dealer,Manufacturer,MarketValue,Mileage,Model,Price,VIN,Year,modelYearId
1884,Pete Moore,Hyundai,2600.0,3568.0,Tucson,24995,KM8J33A46LU087717,2020,0
1885,Pete Moore,Subaru,21770.833333333332,42850.0,Outback,24995,4S4BSANC8H3244304,2017,7700
1886,Pete Moore,Volkswagen,2600.0,33761.0,Golf GTI,24995,3VW447AU3HM067634,2017,0
1887,Pete Moore,Buick,21630.0,32084.0,LaCrosse,25575,1G4ZP5SS3HU156208,2017,7591
1888,Pete Moore,Chevrolet,22325.0,47174.0,Traverse,25575,1GNKRGKD6HJ127467,2017,7732
1889,Pete Moore,Ford,23189.285714285714,31806.0,Edge,25575,2FMPK3J9XJBC32429,2018,8990
1890,Pete Moore,LINCOLN,22246.875,40838.0,MKC,25995,5LMCJ4C90HUL32738,2017,7674
1891,Pete Moore,Mazda,2600.0,13633.0,CX-5,26575,JM3KFACM7L0734562,2020,0
1892,Pete Moore,Cadillac,27295.833333333332,48868.0,XT5,26995,1GYKNDRS4HZ287317,2017,7585
1893,Pete Moore,Cadillac,27295.833333333332,56516.0,XT5,26995,1GYKNCRS1HZ114946,2017,7585
1894,Pete Moore,Chevrolet,26481.81818181818,157550.0,Silverado 1500,26995,3GCUKREC2GG240255,2016,7512
1895,Pete Moore,Dodge,26425.0,36176.0,Charger,26995,2C3CDXBG3KH657642,2019,9622
1896,Pete Moore,Honda,24120.0,34763.0,CR-V,26995,5J6RW1H85JL002133,2018,8011
1897,Pete Moore,Kia,22085.0,56779.0,Sedona,26995,KNDME5C18J6364752,2018,8991
1898,Pete Moore,Mazda,25061.11111111111,34195.0,CX-5,26995,JM3KFADM2K0624421,2019,9753
1899,Pete Moore,Volkswagen,24493.75,9065.0,Tiguan,26995,3VV3B7AX6KM049930,2019,9784
1900,Pete Moore,Chevrolet,26481.81818181818,69691.0,Silverado 1500,27975,3GCPCREC0GG115202,2016,7512
1901,Pete Moore,Chevrolet,25718.75,25642.0,Camaro,27995,1G1FD3DS9G0161669,2016,7396
1902,Pete Moore,Chevrolet,29688.095238095237,5859.0,Colorado,27995,1GCGSBEA2K1287778,2019,9573
1903,Pete Moore,Chevrolet,2600.0,19674.0,Express Cargo Van,27995,1GCWGAFG2K1289573,2019,0
1904,Pete Moore,Chevrolet,39582.73809523809,19337.0,Silverado 1500,27995,3GCNWAEF2KG237465,2019,9174
1905,Pete Moore,Chrysler,25841.666666666668,24167.0,Pacifica,27995,2C4RC1BG7KR700587,2019,9627
1906,Pete Moore,Dodge,16541.666666666668,54879.0,Grand Caravan,27995,2C7WDGBGXJR190546,2018,8950
1907,Pete Moore,Ford,26292.85714285714,32142.0,Edge,27995,2FMPK4K98KBC02058,2019,9182
1908,Pete Moore,GMC,2600.0,3092.0,Terrain,27995,3GKALMEV6LL201033,2020,0
1909,Pete Moore,Dodge,40681.25,9222.0,Challenger,28995,2C3CDZAG7KH672156,2019,9625
1910,Pete Moore,Dodge,26425.0,39023.0,Charger,28995,2C3CDXHG9KH585028,2019,9622
1911,Pete Moore,Ford,2600.0,14259.0,Transit Van,28995,1FTYR1YMXKKA89492,2019,0
1912,Pete Moore,GMC,23809.615384615383,62463.0,Acadia,28995,1GKKNPLSXHZ191759,2017,7615
1913,Pete Moore,Nissan,22955.0,22295.0,Maxima,28995,1N4AA6AP0JC409086,2018,8475
1914,Pete Moore,Nissan,2600.0,7264.0,Pathfinder,28995,5N1DR2BN8LC604972,2020,0
1915,Pete Moore,Volkswagen,31496.153846153848,15647.0,Atlas,28995,1V2AP2CA4KC583169,2019,9779
1916,Pete Moore,Chevrolet,22325.0,32366.0,Traverse,29575,1GNKRHKD3HJ118912,2017,7732
1917,Pete Moore,Jeep,29567.5,29765.0,Grand Cherokee,29575,1C4RJEBG0HC805227,2017,7671
1918,Pete Moore,Chevrolet,31433.796296296296,73046.0,Silverado 1500,29995,3GCPCNECXJG204940,2018,8753
1919,Pete Moore,Chevrolet,2600.0,36735.0,Express Cargo Van,29995,1GCWGBFG3L1141228,2020,0
1920,Pete Moore,GMC,23809.615384615383,54973.0,Acadia,29995,1GKKNPLS4HZ188128,2017,7615
1921,Pete Moore,Honda,26385.29411764706,21320.0,Pilot,29995,5FNYF5H58HB010772,2017,7799
1922,Pete Moore,Nissan,2600.0,3993.0,Murano,29995,5N1AZ2BJ9LN137632,2020,0
1923,Pete Moore,Volkswagen,2600.0,5252.0,Jetta GLI,29995,3VW6T7BU9LM016626,2020,0
1924,Pete Moore,Buick,2600.0,28092.0,Enclave,30995,5GAERBKW9LJ102180,2020,0
1925,Pete Moore,Chevrolet,28716.666666666668,106123.0,Tahoe,30995,1GNSCBKC9FR715728,2015,6950
1926,Pete Moore,Honda,26287.5,14244.0,CR-V,30995,7FARW1H93KE000517,2019,9667
1927,Pete Moore,INFINITI,25525.0,30982.0,QX60,30995,5N1DL0MN0HC519764,2017,7838
1928,Pete Moore,Chevrolet,24288.235294117647,49554.0,Silverado 1500,31995,3GCPCREC7FG116247,2015,7181
1929,Pete Moore,GMC,30288.88888888889,45140.0,Sierra 1500,31995,1GTV2LECXHZ141119,2017,7596
1930,Pete Moore,Land Rover,31235.0,8483.0,Discovery Sport,31995,SALCP2RX9JH770858,2018,9040
1931,Pete Moore,Ram,28240.833333333332,27793.0,1500,32975,1C6RR6FT9HS574234,2017,7789
1932,Pete Moore,Cadillac,33517.857142857145,42926.0,XT5,32995,1GYKNERS3KZ243662,2019,9285
1933,Pete Moore,Chevrolet,32185.416666666668,19644.0,Traverse,32995,1GNERGKW5KJ289242,2019,9319
1934,Pete Moore,Dodge,26425.0,9480.0,Charger,32995,2C3CDXHG5KH713782,2019,9622
1935,Pete Moore,Ford,26952.777777777777,9984.0,Mustang,32995,1FA6P8CF7H5303009,2017,7717
1936,Pete Moore,Jeep,2600.0,23024.0,Wrangler Unlimited,32995,1C4BJWDG6HL677984,2017,0
1937,Pete Moore,Toyota,33559.67741935484,17800.0,Tacoma,32995,3TMAZ5CN6JM056991,2018,8994
1938,Pete Moore,Cadillac,27295.833333333332,22671.0,XT5,33995,1GYKNCRSXHZ249486,2017,7585
1939,Pete Moore,Honda,33450.0,20543.0,Pilot,33995,5FNYF5H51KB027453,2019,9624
1940,Pete Moore,Hyundai,2600.0,21247.0,Palisade,33995,KM8R14HE2LU063833,2020,0
1941,Pete Moore,Chevrolet,29153.225806451614,44364.0,Silverado 1500,34995,3GCPCREC9HG435877,2017,7788
1942,Pete Moore,Chevrolet,31433.796296296296,28110.0,Silverado 1500,34995,1GCVKREC0JZ225099,2018,8753
1943,Pete Moore,Chevrolet,2600.0,15663.0,Equinox,34995,2GNAXYEX5L6120125,2020,0
1944,Pete Moore,GMC,23809.615384615383,18549.0,Acadia,34995,1GKKNPLS6HZ192455,2017,7615
1945,Pete Moore,Ram,,4656.0,1500 Classic,34995,1C6RR7KM9KS721132,2019,9685
1946,Pete Moore,Volkswagen,31496.153846153848,11521.0,Atlas,34995,1V2LR2CA7KC532655,2019,9779
1947,Pete Moore,Chevrolet,31433.796296296296,20090.0,Silverado 1500,35575,1GCVKREH7JZ317516,2018,8753
1948,Pete Moore,Cadillac,27295.833333333332,25995.0,XT5,35995,1GYKNCRS5HZ133242,2017,7585
1949,Pete Moore,Chevrolet,39582.73809523809,5.0,Silverado 1500,35995,3GCPWBEH5KG239985,2019,9174
1950,Pete Moore,Ford,33840.625,57451.0,F-150,35995,1FTEW1CP7HKD06017,2017,7787
1951,Pete Moore,Volkswagen,31496.153846153848,2762.0,Atlas,35995,1V2WR2CA8KC592098,2019,9779
1952,Pete Moore,Chevrolet,29153.225806451614,23148.0,Silverado 1500,36995,1GCVKREC0HZ352722,2017,7788
1953,Pete Moore,Chevrolet,31433.796296296296,23286.0,Silverado 1500,36995,1GCVKREC9JZ196427,2018,8753
1954,Pete Moore,Ram,25197.58064516129,64611.0,1500,36995,1C6RR7PM6GS211241,2016,7543
1955,Pete Moore,Chevrolet,29153.225806451614,10850.0,Silverado 1500,37995,1GCVKREC8HZ121213,2017,7788
1956,Pete Moore,Ford,34787.5,34768.0,F-150,37995,1FTEW1EP7JKF32870,2018,8096
1957,Pete Moore,Chevrolet,2600.0,26359.0,Silverado 1500,38995,1GCRWCED5LZ142072,2020,0
1958,Pete Moore,Chevrolet,2600.0,5053.0,Traverse,38995,1GNERHKW5LJ197135,2020,0
1959,Pete Moore,Ford,2600.0,44701.0,Expedition Max,38995,1FMJK1HT0KEA35481,2019,0
1960,Pete Moore,Ford,2600.0,38126.0,Expedition Max,38995,1FMJK1HT9KEA28464,2019,0
1961,Pete Moore,GMC,30288.88888888889,86769.0,Sierra 1500,38995,3GTU2NEC2HG151800,2017,7596
1962,Pete Moore,Subaru,,19313.0,Ascent,38995,4S4WMARD4K3479224,2019,9140
1963,Pete Moore,Toyota,33559.67741935484,35285.0,Tacoma,38995,3TMGZ5AN5JM184376,2018,8994
1964,Pete Moore,Chevrolet,31433.796296296296,35455.0,Silverado 1500,39995,3GCPCSEC7JG226585,2018,8753
1965,Pete Moore,Chevrolet,39582.73809523809,10854.0,Silverado 1500,39995,3GCPYBEH8KG176097,2019,9174
1966,Pete Moore,Chevrolet,2600.0,16858.0,Silverado 1500,39995,1GCPWCED8LZ121286,2020,0
1967,Pete Moore,Ford,34787.5,41045.0,F-150,39995,1FTEW1E58JFB08041,2018,8096
1968,Pete Moore,GMC,30288.88888888889,27636.0,Sierra 1500,39995,3GTP1NEC9HG337415,2017,7596
1969,Pete Moore,Ram,30664.204545454544,30159.0,1500,39995,1C6RR7HT2JS102384,2018,8947
1970,Pete Moore,GMC,29215.0,12416.0,Canyon,40995,1GTG6EEN1J1306831,2018,8877
1971,Pete Moore,GMC,,5683.0,Sierra 1500,40995,1GTR9CED7KZ426860,2019,9254
1972,Pete Moore,Jeep,2600.0,19758.0,Wrangler Unlimited,40995,1C4HJXEG1KW551682,2019,0
1973,Pete Moore,Toyota,2600.0,11541.0,Highlander,40995,5TDGZRAH0LS001390,2020,0
1974,Pete Moore,Chevrolet,37837.5,43145.0,Tahoe,41995,1GNSCBKC1HR407164,2017,7729
1975,Pete Moore,Toyota,2600.0,6123.0,Tacoma 4WD,41995,3TMDZ5BN1LM083033,2020,0
1976,Pete Moore,Chevrolet,,33114.0,Silverado 2500HD,42995,1GB2CUEG6JZ342583,2018,8874
1977,Pete Moore,Chevrolet,50075.0,43233.0,Suburban,42995,1GNSCHKC0KR385636,2019,9617
1978,Pete Moore,Chevrolet,31433.796296296296,29452.0,Silverado 1500,43995,3GCUKSEC6JG608211,2018,8753
1979,Pete Moore,Chevrolet,39582.73809523809,7394.0,Silverado 1500,44775,3GCUYDEDXKG298665,2019,9174
1980,Pete Moore,Chevrolet,31433.796296296296,35744.0,Silverado 1500,44995,3GCUKSEC3JG563096,2018,8753
1981,Pete Moore,Chevrolet,39582.73809523809,16291.0,Silverado 1500,44995,1GCPWDEDXKZ115705,2019,9174
1982,Pete Moore,Chevrolet,50075.0,39356.0,Suburban,44995,1GNSKHKC3KR372558,2019,9617
1983,Pete Moore,Chevrolet,50075.0,37174.0,Suburban,44995,1GNSKHKC4KR365229,2019,9617
1984,Pete Moore,Chevrolet,2600.0,12584.0,Camaro,44995,1G1FH3D78L0103451,2020,0
1985,Pete Moore,Ram,34592.41071428572,1423.0,1500,44995,1C6SRFFT6KN810314,2019,9178
1986,Pete Moore,Chevrolet,44720.833333333336,42332.0,Tahoe,45995,1GNSCBKC6KR130700,2019,9618
1987,Pete Moore,Chevrolet,44720.833333333336,38130.0,Tahoe,46995,1GNSKBKC9KR376238,2019,9618
1988,Pete Moore,Chevrolet,2600.0,38303.0,Suburban,46995,1GNSKHKC6LR154602,2020,0
1989,Pete Moore,Chevrolet,44720.833333333336,33732.0,Tahoe,47995,1GNSKBKC8KR392771,2019,9618
1990,Pete Moore,Chevrolet,2600.0,45355.0,Tahoe,47995,1GNSKBKC0LR112925,2020,0
1991,Pete Moore,Chevrolet,2600.0,547.0,Blazer,48995,3GNKBLRS9LS663869,2020,0
1992,Pete Moore,Chevrolet,2600.0,14666.0,Silverado 1500,49995,1GCUYEET6LZ255701,2020,0
1993,Pete Moore,Chevrolet,2600.0,8953.0,Traverse,49995,1GNEVNKW8LJ153396,2020,0
1994,Pete Moore,Chevrolet,2600.0,5372.0,Silverado 1500,52995,3GCUYEETXLG250095,2020,0
1995,Pete Moore,Ram,2600.0,12700.0,1500,54995,1C6RREKT6LN133877,2020,0
1996,Pete Moore,Chevrolet,2600.0,2435.0,Silverado 1500,59995,3GCUYGET9LG264775,2020,0
1997,Pete Moore,Mercedes-Benz,2600.0,7.0,Sprinter Cargo Van,59995,W1X8ED3Y4LT027251,2020,0
1998,Pete Moore,Cadillac,2600.0,28857.0,Escalade ESV,64995,1GYS3HKJ3LR145385,2020,0
1999,Pete Moore,Chevrolet,2600.0,12963.0,Silverado 2500HD,65995,1GC4YPEY2LF146743,2020,0
2000,Pete Moore,Chevrolet,,13815.0,Silverado 2500HD,66995,1GC1KTEY6KF244959,2019,9716
2001,Pete Moore,GMC,,31597.0,Sierra 2500HD,66995,1GT12SEY4KF270180,2019,9718
2002,Pete Moore,Chevrolet,4280.0,152036.0,Impala,ontact Us,2G1WD58C379185146,2007,4677
2003,Pete Moore,Chevrolet,,155000.0,Cobalt,ontact Us,1G1AL58F887241205,2008,4996
2004,Pete Moore,Chevrolet,4600.0,140395.0,Cobalt,ontact Us,1G1AT58H297261582,2009,5238
2005,Pete Moore,Chevrolet,4600.0,144534.0,Cobalt,ontact Us,1G1AS18H097228057,2009,5238
2006,Pete Moore,Chevrolet,,147200.0,HHR,ontact Us,3GNBACDV1AS604140,2010,5564
2007,Pete Moore,Chevrolet,,,Colorado,ontact Us,1GCHSAEA6F1199157,2015,6972
2008,Pete Moore,Chevrolet,,,Colorado,ontact Us,1GCHSAEA1F1233568,2015,6972
2009,Pete Moore,Chevrolet,14350.0,94707.0,Equinox,ontact Us,2GNALCEK4G6291148,2016,7326
2010,Pete Moore,Chevrolet,26456.666666666668,19967.0,Colorado,ontact Us,1GCGTDEN2H1189838,2017,7871
2011,Pete Moore,Chevrolet,31433.796296296296,69647.0,Silverado 1500,ontact Us,3GCUKSEC9JG137073,2018,8753
2012,Pete Moore,Chevrolet,39582.73809523809,24290.0,Silverado 1500,ontact Us,1GCUYHEL1KZ102174,2019,9174
2013,Pete Moore,Dodge,,305420.0,Ram 1500,ontact Us,3B7HF13Z51G215114,2001,2607
2014,Pete Moore,Dodge,,134866.0,Durango,ontact Us,1D4HD58206F122036,2006,4430
2015,Pete Moore,Ford,,72959.0,Focus,ontact Us,1FAHP3F28CL179728,2012,6059
2016,Pete Moore,Ford,13635.0,140725.0,Fusion,ontact Us,3FA6P0H75GR364891,2016,7305
2017,Pete Moore,GMC,22655.555555555555,47780.0,Sierra 1500,ontact Us,3GTU2UECXEG234350,2014,6650
2018,Pete Moore,GMC,18433.333333333332,61988.0,Terrain,ontact Us,2GKALPEK1H6314763,2017,7830
2019,Pete Moore,GMC,,19270.0,Sierra 1500,ontact Us,3GTU9DED6KG137596,2019,9254
2020,Pete Moore,Honda,2600.0,138231.0,Civic Coupe,ontact Us,2HGFG12839H504843,2009,0
2021,Pete Moore,Honda,,31087.0,Ridgeline,ontact Us,5FPYK3F71JB013031,2018,8517
2022,Pete Moore,Jeep,,189545.0,Grand Cherokee,ontact Us,1J4GW48S51C670695,2001,989
2023,Pete Moore,Kia,,208569.0,Sorento,ontact Us,KNDJD733265625485,2006,4358
2024,Pete Moore,Kia,15529.166666666666,106874.0,Sportage,ontact Us,KNDPB3AC4G7863341,2016,7442
2025,Pete Moore,LINCOLN,2600.0,155572.0,Navigator L,ontact Us,5LMJJ3H51AEJ07915,2010,0
2026,Pete Moore,Mitsubishi,,107566.0,Outlander Sport,ontact Us,4A4AP3AU8DE006049,2013,6579
2027,Pete Moore,Mitsubishi,,80696.0,Outlander Sport,ontact Us,4A4AP4AU2FE042781,2015,7162
2028,Pete Moore,Nissan,25653.125,23675.0,Pathfinder,ontact Us,5N1DR2MN8KC593855,2019,9760
2029,Pete Moore,Nissan,2600.0,32022.0,Versa Sedan,ontact Us,3N1CN7AP5KL809733,2019,0
2030,Pete Moore,Ram,19711.206896551725,11286.0,1500,ontact Us,1C6RR6FT4ES293535,2014,6695
2031,Pete Moore,Subaru,2600.0,241938.0,Legacy Wagon,ontact Us,4S3BH665037642463,2003,0
2032,Pete Moore,Toyota,2600.0,11006.0,Tundra 2WD,ontact Us,5TFRY5F14LX265867,2020,0
2033,Pete Moore,Volkswagen,,137508.0,GTI,ontact Us,WVWHV7AJ0BW319077,2011,5950
2034,Pete Moore,Volkswagen,2600.0,91565.0,Jetta Sedan,ontact Us,3VW4S7AJXEM208674,2014,0
2035,Pete Moore,Volkswagen,14900.0,43343.0,Jetta,ontact Us,3VWDB7AJ4HM415260,2017,7777
2036,Pete Moore,smart,,57104.0,fortwo,ontact Us,WMEEJ3BA2CK581568,2012,6333
2037,Pete Moore,Mercury,,140343.0,Grand Marquis,ontact Us,2MEHM75V08X620458,2008,4900
2038,Downtown Motors,BMW,11656.25,141694.0,X5,8995.0,5UXZV4C5XBL405869,2011,5784
2039,Downtown Motors,Buick,17510.0,102254.0,Enclave,16995.0,5GAKRBKD5FJ250994,2015,7038
2040,Downtown Motors,Chevrolet,,96733.0,Cruze,5995.0,1G1PE5SB2D7100957,2013,6509
2041,Downtown Motors,Chevrolet,7975.0,179840.0,Equinox,6995.0,2GNFLGE54C6168984,2012,6236
2042,Downtown Motors,Chevrolet,,153687.0,Malibu,5995.0,1G11C5SA8DF229326,2013,6357
2043,Downtown Motors,Chevrolet,14125.0,150152.0,Silverado 1500,15550.0,3GCPKSE33BG347294,2011,6041
2044,Downtown Motors,Chevrolet,2600.0,157623.0,Silverado 2500,34995.0,1GC1KVE87GF277049,2016,0
2045,Downtown Motors,Chevrolet,5766.666666666667,158783.0,Sonic,3750.0,1G1JB5SH0C4173487,2012,6085
2046,Downtown Motors,Chevrolet,16300.0,93117.0,Traverse,10995.0,1GNKRFED5FJ204297,2015,7047
2047,Downtown Motors,Chevrolet,13095.833333333334,99553.0,Trax,8995.0,KL7CJKSB3GB579274,2016,7415
2048,Downtown Motors,Chrysler,4750.0,139313.0,Crossfire,3995.0,1C3AN69L44X000672,2004,3635
2049,Downtown Motors,Dodge,2600.0,132432.0,Caravan,1995.0,1B4GP25342B733021,2002,0
2050,Downtown Motors,Dodge,8477.5,74565.0,RAM 1500,9995.0,1D7HU18287J565237,2007,4726
2051,Downtown Motors,Ford,7675.0,76240.0,C-MAX,7995.0,1FADP5BU4DL533490,2013,6390
2052,Downtown Motors,Ford,,145607.0,Expedition,2995.0,1FMFU18555LA60930,2005,3980
2053,Downtown Motors,Ford,2600.0,192221.0,F150,10995.0,1FTFX1EV2AFC34479,2010,0
2054,Downtown Motors,Ford,18538.333333333332,48410.0,Fusion,12550.0,3FA6P0LU9JR103350,2018,8674
2055,Downtown Motors,GMC,6500.0,170982.0,Acadia,5995.0,1GKER23798J298137,2008,4967
2056,Downtown Motors,GMC,2600.0,395570.0,C/K2500 Classic,1995.0,1GTGC24R0YR210003,2000,0
2057,Downtown Motors,GMC,24787.5,163839.0,Sierra 1500,24995.0,3GTU2VEC5FG497210,2015,7182
2058,Downtown Motors,Honda,,127825.0,Accord,6995.0,1HGCP36809A018109,2009,5411
2059,Downtown Motors,Honda,,151353.0,Civic,5995.0,2HGFA1F63AH507093,2010,5637
2060,Downtown Motors,Hyundai,12556.25,79259.0,Santa FE Sport,12995.0,5XYZU3LA4EG216646,2014,6931
2061,Downtown Motors,Hyundai,7829.166666666667,146878.0,Sonata,5495.0,5NPEB4AC5CH467177,2012,6215
2062,Downtown Motors,Jeep,12287.5,97494.0,Patriot,9750.0,1C4NJRFB1GD668358,2016,7466
2063,Downtown Motors,Kia,11292.857142857143,60950.0,Forte,8750.0,KNAFK5A88G5599360,2016,7521
2064,Downtown Motors,Kia,9962.5,108872.0,Sorento,8995.0,5XYKU3A64DG323260,2013,6394
2065,Downtown Motors,Mitsubishi,2600.0,164732.0,Raider JK,4995.0,1Z7HC32K96S513808,2006,0
2066,Downtown Motors,Nissan,12608.333333333334,205189.0,Frontier,11750.0,1N6AD0ER4CC405665,2012,6177
2067,Downtown Motors,Nissan,21515.0,79613.0,Maxima,16995.0,1N4AA6AP8HC381502,2017,7752
2068,Downtown Motors,Ram,16067.307692307691,125991.0,1500,17000.0,1C6RD6LT8CS118043,2012,6954
2069,Downtown Motors,Toyota,13983.333333333334,90336.0,Prius,10750.0,JTDKN3DU2F1962005,2015,7123
2070,Downtown Motors,Toyota,10903.57142857143,167728.0,Sienna,10995.0,5TDYK3DC3CS240793,2012,6158
2071,Downtown Motors,Toyota,10903.57142857143,184908.0,Sienna,8995.0,5TDXK3DC2CS236097,2012,6158
2072,Mc Kenzie Motors,Toyota,8450.0,126672.0,Camry,9490,4T1BF3EK3BU622747,2011,5764
2073,Mc Kenzie Motors,Honda,2600.0,81647.0,Accord Sedan,9990,1HGCP26419A106870,2009,0
2074,Mc Kenzie Motors,GMC,,82616.0,Acadia,11490,1GKKRNED1CJ395980,2012,6219
2075,Mc Kenzie Motors,Hyundai,12853.125,128688.0,Sonata,11990,5NPE34AF4FH180876,2015,7019
2076,Mc Kenzie Motors,Buick,10778.125,111205.0,Enclave,12490,5GAKRCED5CJ307160,2012,6220
2077,Mc Kenzie Motors,Mazda,2600.0,34873.0,Mazda3,15490,3MZBM1W71GM313201,2016,0
2078,Mc Kenzie Motors,Hyundai,16163.636363636364,28233.0,Elantra,15990,5NPD84LF3KH475648,2019,9724
2079,Mc Kenzie Motors,Hyundai,13708.333333333334,41166.0,Elantra,15990,KMHD84LFXHU283265,2017,7556
2080,Mc Kenzie Motors,Ford,2600.0,70828.0,Fusion Hybrid,16490,3FA6P0RU3JR131894,2018,0
2081,Mc Kenzie Motors,Cadillac,,67452.0,SRX,16490,3GYFNBE30ES657322,2014,6735
2082,Mc Kenzie Motors,Hyundai,,28660.0,Elantra GT,16990,KMHH35LE7KU089829,2019,9725
2083,Mc Kenzie Motors,Hyundai,19606.666666666668,24537.0,Sonata,16990,5NPE24AF8JH697335,2018,8220
2084,Mc Kenzie Motors,Chevrolet,11880.0,25792.0,Malibu,16990,1G11F5SL1FF142900,2015,7050
2085,Mc Kenzie Motors,Kia,18808.333333333332,49385.0,Sportage,17490,KNDPM3AC9J7459226,2018,8657
2086,Mc Kenzie Motors,GMC,13931.818181818182,55371.0,Terrain,17490,2GKFLSE38F6227523,2015,7054
2087,Mc Kenzie Motors,Honda,2600.0,51196.0,Accord Sedan,17990,1HGCR2F35HA220631,2017,0
2088,Mc Kenzie Motors,Kia,15529.166666666666,41631.0,Sportage,17990,KNDPC3A68G7807183,2016,7442
2089,Mc Kenzie Motors,Chevrolet,14075.0,3303.0,Cruze,18490,1G1BE5SM2J7216926,2018,9033
2090,Mc Kenzie Motors,Chevrolet,17780.0,30886.0,Malibu,18490,1G1ZD5ST7JF117078,2018,8634
2091,Mc Kenzie Motors,Nissan,17560.0,41864.0,Altima,18490,1N4AL3AP8JC155569,2018,8473
2092,Mc Kenzie Motors,Hyundai,17156.81818181818,36673.0,Sonata,18990,5NPE34AB2HH443818,2017,7737
2093,Mc Kenzie Motors,Chevrolet,16730.0,11973.0,Malibu,19990,1G1ZE5ST9HF271556,2017,7802
2094,Mc Kenzie Motors,Hyundai,20462.5,35011.0,Veloster,19990,KMHTH6AB5KU005954,2019,9179
2095,Mc Kenzie Motors,Subaru,17825.0,13412.0,Legacy,19990,4S3BNAN66H3008238,2017,7699
2096,Mc Kenzie Motors,GMC,14916.666666666666,88474.0,Acadia,19990,1GKKVTKD3EJ313187,2014,6737
2097,Mc Kenzie Motors,Buick,17237.5,41330.0,Cascada,20490,W04WT3N54GG046773,2016,7273
2098,Mc Kenzie Motors,Honda,2600.0,25917.0,Civic Sedan,20490,19XFC2F72JE000513,2018,0
2099,Mc Kenzie Motors,Chevrolet,19395.833333333332,9235.0,Malibu,20990,1G1ZD5ST7KF115803,2019,9318
2100,Mc Kenzie Motors,Subaru,22665.0,13602.0,Legacy,20990,4S3BNAF66K3023263,2019,9582
2101,Mc Kenzie Motors,Nissan,17560.0,16665.0,Altima,20990,1N4AL3AP6JC225859,2018,8473
2102,Mc Kenzie Motors,Honda,2600.0,45653.0,Accord Sedan,20990,1HGCR2F12HA260745,2017,0
2103,Mc Kenzie Motors,Honda,2600.0,7487.0,Accord Sedan,21990,1HGCV1F19KA040662,2019,0
2104,Mc Kenzie Motors,Nissan,23694.04761904762,34963.0,Frontier,22490,1N6AD0ER0JN732730,2018,9037
2105,Mc Kenzie Motors,Nissan,17195.0,32657.0,Rogue,22490,JN8AT2MT4HW146166,2017,7760
2106,Mc Kenzie Motors,Buick,21630.0,24407.0,LaCrosse,23490,1G4ZN5SS5HU179530,2017,7591
2107,Mc Kenzie Motors,Honda,24120.0,24271.0,CR-V,23490,5J6RW1H5XJL009097,2018,8011
2108,Mc Kenzie Motors,Buick,17237.5,27603.0,Cascada,23990,W04WT3N50GG039187,2016,7273
2109,Mc Kenzie Motors,Chevrolet,19556.666666666668,35684.0,Equinox,24990,2GNAXNEX9J6220157,2018,7991
2110,Mc Kenzie Motors,Nissan,18752.5,19350.0,Rogue,24990,JN8AT2MT8JW461820,2018,8478
2111,Mc Kenzie Motors,Jeep,22575.0,24723.0,Cherokee,26990,1C4PJMDX4KD237452,2019,9135
2112,Mc Kenzie Motors,Toyota,23007.5,39746.0,Camry,26990,4T1B61HK9JU518729,2018,8073
2113,Mc Kenzie Motors,Cadillac,2600.0,40629.0,CTS Sedan,26990,1G6AR5SX2G0196523,2016,0
2114,Mc Kenzie Motors,GMC,23809.615384615383,35192.0,Acadia,27490,1GKKNMLS4HZ265059,2017,7615
2115,Mc Kenzie Motors,Acura,23709.375,51697.0,MDX,28490,5FRYD3H45GB011490,2016,7290
2116,Mc Kenzie Motors,Buick,25189.285714285714,14589.0,Envision,28990,LRBFXCSA3KD009041,2019,9153
2117,Mc Kenzie Motors,GMC,29215.0,29567.0,Canyon,29490,1GTG5CEN3J1181256,2018,8877
2118,Mc Kenzie Motors,GMC,20995.454545454544,4787.0,Terrain,29490,3GKALWEU1JL262225,2018,8056
2119,Mc Kenzie Motors,Honda,26287.5,8126.0,CR-V,30490,5J6RW1H50KA034197,2019,9667
2120,Mc Kenzie Motors,Chevrolet,26456.666666666668,26915.0,Colorado,30490,1GCGSCEN8H1228249,2017,7871
2121,Mc Kenzie Motors,Subaru,27200.0,9430.0,Outback,30990,4S4BSANC1K3245088,2019,9581
2122,Mc Kenzie Motors,Honda,26287.5,3927.0,CR-V,31490,7FARW1H5XKE036749,2019,9667
2123,Mc Kenzie Motors,Buick,24920.0,16890.0,Enclave,31990,5GAKRCKD1HJ316143,2017,7660
2124,Mc Kenzie Motors,Cadillac,28471.428571428572,36921.0,XT5,31990,1GYKNERS8JZ130594,2018,8941
2125,Mc Kenzie Motors,Chevrolet,26456.666666666668,59847.0,Colorado,31990,1GCGTCEN7H1245282,2017,7871
2126,Mc Kenzie Motors,GMC,2600.0,2016.0,Terrain,32490,3GKALVEX0LL239526,2020,0
2127,Mc Kenzie Motors,Toyota,30339.772727272728,28555.0,Tacoma,32490,3TMAZ5CN6HM045922,2017,7761
2128,Mc Kenzie Motors,Chevrolet,26456.666666666668,22522.0,Colorado,32990,1GCGSDEN3H1215530,2017,7871
2129,Mc Kenzie Motors,GMC,24787.5,71636.0,Sierra 1500,32990,3GTP1VEC0FG395099,2015,7182
2130,Mc Kenzie Motors,Toyota,25032.5,7566.0,Camry,32990,4T1B61HK0KU267472,2019,9771
